 ,Label,Area,Mean,Min,Max
467,2.jpg,8,3.6455,2.0793,6.8003
468,2.jpg,357,-3.1898,-57.1437,56.7917
469,2.jpg,120,-42.5151,-77.9465,22.0208
470,2.jpg,136,-30.3976,-77.8249,7.1976
471,2.jpg,339,14.8205,-46.1810,79.5689
472,2.jpg,253,13.9646,-19.0075,56.1104
473,2.jpg,560,9.1793,-47.4143,70.9122
474,2.jpg,956,7.7208,-74.6526,86.7287
475,2.jpg,797,16.6224,-28.7032,72.2137
476,2.jpg,759,2.9033,-99.6111,88.1422
477,2.jpg,152,-3.6989,-68.0842,79.5681
478,2.jpg,1159,7.7865,-56.3838,77.2483
479,2.jpg,356,-8.5090,-52.4397,29.0034
480,2.jpg,51,33.4605,0.8554,50.1344
481,2.jpg,1102,8.4609,-52.5344,68.9523
482,2.jpg,817,7.3914,-90.1701,71.1084
483,2.jpg,211,6.5025,-55.3062,50.7904
484,2.jpg,309,10.1060,-46.6728,75.3423
485,2.jpg,836,10.1666,-76.3256,73.4513
486,2.jpg,354,-1.3514,-55.3009,45.8090
487,2.jpg,216,-11.2711,-50.7004,54.2267
488,2.jpg,750,10.2539,-57.3863,76.2226
489,2.jpg,9,-28.7294,-41.1826,-22.1484
490,2.jpg,323,-2.8120,-61.1976,67.1081
491,2.jpg,26,-8.2836,-13.8675,-3.7337
492,2.jpg,579,-5.7189,-57.1711,35.4126
493,2.jpg,981,4.7071,-44.4786,53.4674
494,2.jpg,269,-7.2566,-54.7230,52.9995
495,2.jpg,758,6.7762,-83.4987,88.9487
496,2.jpg,12,-1.0282,-5.8441,4.8868
497,2.jpg,22,7.9006,-32.2887,19.0384
498,2.jpg,34,5.8662,-13.7248,16.0341
499,2.jpg,413,10.6667,-47.2880,71.2960
500,2.jpg,104,-32.5547,-67.9942,5.8532
501,2.jpg,554,5.3195,-97.3765,69.9468
502,2.jpg,16,9.7575,5.0293,13.7751
503,2.jpg,4,-5.5015,-9.4290,3.7615
504,2.jpg,16,-4.1007,-12.9733,6.3719
505,2.jpg,255,8.2505,-33.7686,62.3340
506,2.jpg,474,5.2385,-56.6750,71.1518
